SETTLEMENTDATE,ALLSKY_SFC_SW_DWN,T2M,T2MDEW,T2MWET,RH2M,PS,WS2M
2024/06/15 04:00:00,0.0,7.04,6.5,6.77,96.2,97.5,1.77
2024/06/15 05:00:00,0.0,6.9,6.21,6.56,95.12,97.53,2.1
2024/06/15 06:00:00,0.0,6.58,5.88,6.23,95.2,97.57,2.25
2024/06/15 07:00:00,15.73,6.37,5.65,6.01,94.99,97.6,2.45
2024/06/15 08:00:00,86.53,7.0,5.95,6.48,92.85,97.62,3.0
2024/06/15 09:00:00,157.1,8.39,6.63,7.51,88.56,97.64,3.41
2024/06/15 10:00:00,212.35,10.22,7.23,8.72,81.55,97.65,3.73
2024/06/15 11:00:00,285.17,11.57,7.07,9.32,73.72,97.62,3.81
2024/06/15 12:00:00,229.6,12.26,6.48,9.37,67.67,97.56,3.61
2024/06/15 13:00:00,206.62,12.51,6.16,9.33,65.04,97.52,3.33
2024/06/15 14:00:00,169.4,12.51,6.09,9.3,64.81,97.5,3.01
2024/06/15 15:00:00,96.62,12.11,6.18,9.14,66.97,97.49,2.42
2024/06/15 16:00:00,23.02,10.38,6.57,8.48,77.1,97.5,0.98
2024/06/15 17:00:00,0.0,8.52,6.22,7.37,85.31,97.53,0.93
2024/06/15 18:00:00,0.0,7.96,6.18,7.07,88.37,97.58,0.99
2024/06/15 19:00:00,0.0,7.28,6.04,6.66,91.69,97.62,1.02
2024/06/15 20:00:00,0.0,6.68,5.88,6.28,94.46,97.65,1.01
2024/06/15 21:00:00,0.0,6.09,5.71,5.9,97.22,97.63,0.98
2024/06/15 22:00:00,0.0,5.26,5.43,5.35,100.0,97.62,1.01
2024/06/15 23:00:00,0.0,4.73,5.23,4.98,100.0,97.6,1.01
2024/06/16 00:00:00,0.0,4.37,5.06,4.71,100.0,97.57,1.02
2024/06/16 01:00:00,0.0,4.04,4.92,4.48,100.0,97.55,1.03
2024/06/16 02:00:00,0.0,3.75,4.8,4.27,100.0,97.54,1.01
2024/06/16 03:00:00,0.0,3.5,4.69,4.1,100.0,97.53,1.0
2024/06/16 04:00:00,0.0,3.58,4.52,4.05,100.0,97.54,0.82
2024/06/16 05:00:00,0.0,4.4,4.27,4.34,99.04,97.57,1.26
2024/06/16 06:00:00,0.0,4.18,3.79,3.98,97.24,97.63,1.24
2024/06/16 07:00:00,27.67,3.81,3.35,3.58,96.73,97.67,0.87
2024/06/16 08:00:00,174.57,3.71,3.06,3.39,95.29,97.7,0.6
2024/06/16 09:00:00,322.62,4.06,3.14,3.6,93.56,97.72,0.75
2024/06/16 10:00:00,442.1,5.49,3.94,4.71,89.69,97.73,1.68
2024/06/16 11:00:00,507.33,8.45,4.16,6.3,74.28,97.67,2.72
2024/06/16 12:00:00,533.55,11.75,2.07,6.91,51.47,97.57,3.78
2024/06/16 13:00:00,482.4,12.7,0.82,6.76,44.06,97.48,4.24
2024/06/16 14:00:00,378.0,12.62,0.17,6.39,42.25,97.44,4.46
2024/06/16 15:00:00,227.45,11.72,-0.09,5.81,44.04,97.45,4.39
2024/06/16 16:00:00,58.47,9.36,0.21,4.79,52.62,97.47,2.98
2024/06/16 17:00:00,0.0,5.96,0.31,3.14,66.89,97.51,1.96
2024/06/16 18:00:00,0.0,5.17,0.52,2.85,71.76,97.56,2.06
2024/06/16 19:00:00,0.0,4.53,0.6,2.57,75.44,97.6,2.2
2024/06/16 20:00:00,0.0,4.0,0.68,2.34,78.9,97.62,2.4
2024/06/16 21:00:00,0.0,3.5,0.9,2.2,82.93,97.63,2.62
2024/06/16 22:00:00,0.0,2.99,1.16,2.07,87.62,97.62,2.75
2024/06/16 23:00:00,0.0,2.34,1.34,1.84,93.04,97.6,2.38
2024/06/17 00:00:00,0.0,1.81,1.41,1.61,97.06,97.58,2.05
2024/06/17 01:00:00,0.0,1.4,1.4,1.4,99.7,97.56,1.81
2024/06/17 02:00:00,0.0,1.13,1.36,1.24,100.0,97.55,1.71
2024/06/17 03:00:00,0.0,0.84,1.36,1.1,100.0,97.52,1.7
2024/06/17 04:00:00,0.0,0.47,1.34,0.9,100.0,97.52,1.65
2024/06/17 05:00:00,0.0,0.51,1.27,0.89,100.0,97.54,1.61
2024/06/17 06:00:00,0.0,1.07,0.99,1.03,99.28,97.58,2.16
2024/06/17 07:00:00,27.4,1.43,0.77,1.1,95.18,97.63,2.49
2024/06/17 08:00:00,177.65,2.69,1.51,2.1,91.88,97.68,2.79
2024/06/17 09:00:00,330.25,5.83,2.51,4.17,79.13,97.71,3.21
2024/06/17 10:00:00,445.77,8.8,3.2,6.0,67.73,97.69,3.27
2024/06/17 11:00:00,511.7,11.23,3.68,7.45,59.61,97.61,3.31
2024/06/17 12:00:00,508.1,13.24,3.95,8.6,53.2,97.53,3.01
2024/06/17 13:00:00,455.27,14.07,4.08,9.08,50.86,97.47,2.82
2024/06/17 14:00:00,353.4,14.1,4.12,9.11,50.95,97.47,2.94
2024/06/17 15:00:00,212.12,13.41,4.08,8.74,53.1,97.49,2.98
2024/06/17 16:00:00,53.9,10.74,4.14,7.44,63.58,97.53,1.71
2024/06/17 17:00:00,0.0,7.6,3.8,5.7,76.68,97.57,1.56
2024/06/17 18:00:00,0.0,6.91,3.75,5.33,80.12,97.62,1.72
2024/06/17 19:00:00,0.0,6.26,3.72,4.99,83.65,97.65,1.77
2024/06/17 20:00:00,0.0,5.59,3.67,4.63,87.28,97.65,1.78
2024/06/17 21:00:00,0.0,4.79,3.62,4.2,91.91,97.65,1.66
2024/06/17 22:00:00,0.0,3.94,3.59,3.77,97.35,97.63,1.43
2024/06/17 23:00:00,0.0,3.2,3.59,3.4,100.0,97.63,1.21
2024/06/18 00:00:00,0.0,2.61,3.6,3.1,100.0,97.62,1.04
2024/06/18 01:00:00,0.0,2.2,3.59,2.9,100.0,97.62,0.94
2024/06/18 02:00:00,0.0,2.02,3.56,2.79,100.0,97.62,0.91
2024/06/18 03:00:00,0.0,2.23,3.48,2.85,100.0,97.62,0.82
2024/06/18 04:00:00,0.0,2.45,3.31,2.88,100.0,97.6,0.66
2024/06/18 05:00:00,0.0,2.8,2.97,2.88,100.0,97.61,0.78
2024/06/18 06:00:00,0.0,2.88,2.53,2.71,97.48,97.66,1.67
2024/06/18 07:00:00,25.17,2.87,2.39,2.63,96.56,97.71,1.73
2024/06/18 08:00:00,162.07,3.36,2.34,2.85,92.89,97.74,1.62
2024/06/18 09:00:00,302.95,4.73,2.83,3.78,87.28,97.73,1.55
2024/06/18 10:00:00,415.92,7.96,3.48,5.72,73.18,97.71,1.34
2024/06/18 11:00:00,479.58,10.99,3.49,7.24,59.76,97.65,0.56
2024/06/18 12:00:00,505.67,13.19,3.19,8.19,50.52,97.56,0.88
2024/06/18 13:00:00,437.38,13.93,2.97,8.45,47.41,97.47,1.38
2024/06/18 14:00:00,343.55,13.83,2.82,8.33,47.21,97.43,1.56
2024/06/18 15:00:00,210.38,13.11,2.85,7.98,49.68,97.43,1.6
2024/06/18 16:00:00,57.47,10.25,3.26,6.76,61.78,97.44,0.89
2024/06/18 17:00:00,0.0,7.62,2.67,5.14,70.69,97.48,1.14
2024/06/18 18:00:00,0.0,6.53,2.83,4.68,77.04,97.55,1.16
2024/06/18 19:00:00,0.0,5.65,2.89,4.27,82.25,97.59,1.16
2024/06/18 20:00:00,0.0,4.87,2.84,3.86,86.5,97.62,1.15
2024/06/18 21:00:00,0.0,4.28,2.74,3.51,89.6,97.63,1.16
2024/06/18 22:00:00,0.0,3.84,2.62,3.23,91.66,97.65,1.15
2024/06/18 23:00:00,0.0,3.59,2.48,3.04,92.3,97.65,1.12
2024/06/19 00:00:00,0.0,3.48,2.33,2.9,91.98,97.6,1.04
2024/06/19 01:00:00,0.0,3.29,2.19,2.74,92.38,97.57,0.96
2024/06/19 02:00:00,0.0,2.75,2.07,2.41,95.12,97.54,0.82
2024/06/19 03:00:00,0.0,2.4,1.94,2.17,96.65,97.52,0.76
2024/06/19 04:00:00,0.0,2.16,1.82,1.99,97.43,97.52,0.71
2024/06/19 05:00:00,0.0,2.36,1.74,2.05,95.44,97.55,0.69
2024/06/19 06:00:00,0.0,2.28,1.68,1.98,95.6,97.59,0.57
2024/06/19 07:00:00,23.42,2.19,1.63,1.91,96.04,97.64,0.34
2024/06/19 08:00:00,158.32,3.34,1.84,2.59,89.73,97.66,0.24
2024/06/19 09:00:00,301.2,5.32,2.28,3.8,80.57,97.69,0.32
2024/06/19 10:00:00,416.25,8.34,2.76,5.55,67.74,97.68,0.6
2024/06/19 11:00:00,482.98,9.67,2.65,6.16,61.49,97.63,1.07
2024/06/19 12:00:00,522.75,10.57,2.48,6.52,57.13,97.57,1.7
2024/06/19 13:00:00,455.7,11.11,2.35,6.73,54.61,97.52,2.02
2024/06/19 14:00:00,353.95,11.16,2.21,6.68,53.93,97.46,1.8
2024/06/19 15:00:00,212.82,10.6,2.11,6.35,55.59,97.42,1.62
2024/06/19 16:00:00,55.95,8.07,2.35,5.21,67.09,97.45,0.9
2024/06/19 17:00:00,0.0,5.76,1.87,3.82,75.97,97.51,1.06
2024/06/19 18:00:00,0.0,5.84,1.77,3.81,74.9,97.55,0.85
2024/06/19 19:00:00,0.0,6.36,1.71,4.04,71.95,97.58,0.52
2024/06/19 20:00:00,0.0,6.07,1.71,3.89,73.42,97.59,0.44
2024/06/19 21:00:00,0.0,4.93,1.73,3.33,79.64,97.58,0.74
2024/06/19 22:00:00,0.0,3.75,1.71,2.73,86.32,97.58,1.02
2024/06/19 23:00:00,0.0,2.78,1.69,2.24,92.25,97.59,1.12
2024/06/20 00:00:00,0.0,2.02,1.65,1.84,97.35,97.56,1.14
2024/06/20 01:00:00,0.0,1.62,1.6,1.61,99.71,97.54,1.13
2024/06/20 02:00:00,0.0,1.39,1.52,1.46,100.0,97.52,1.15
2024/06/20 03:00:00,0.0,1.58,1.46,1.52,99.05,97.5,1.12
2024/06/20 04:00:00,0.0,1.43,1.35,1.39,99.42,97.49,1.17
2024/06/20 05:00:00,0.0,1.23,1.26,1.24,99.93,97.5,1.19
2024/06/20 06:00:00,0.0,1.05,1.19,1.12,100.0,97.53,1.21
2024/06/20 07:00:00,20.3,1.53,1.2,1.37,97.63,97.55,1.17
2024/06/20 08:00:00,151.88,5.76,1.63,3.7,74.68,97.6,1.7
2024/06/20 09:00:00,288.77,8.67,2.0,5.33,62.71,97.61,1.85
2024/06/20 10:00:00,398.12,12.57,2.78,7.68,51.12,97.58,1.68
2024/06/20 11:00:00,467.52,14.92,4.05,9.48,48.06,97.5,1.89
2024/06/20 12:00:00,470.33,15.63,4.78,10.21,48.32,97.4,2.09
2024/06/20 13:00:00,411.0,15.87,5.25,10.56,49.18,97.32,2.22
2024/06/20 14:00:00,308.38,15.37,5.66,10.51,52.2,97.29,2.21
2024/06/20 15:00:00,176.6,13.93,6.69,10.31,61.58,97.3,1.62
2024/06/20 16:00:00,38.88,11.5,7.95,9.73,78.75,97.32,0.76
2024/06/20 17:00:00,0.0,9.88,8.44,9.16,90.56,97.35,0.73
2024/06/20 18:00:00,0.0,9.32,8.81,9.07,96.45,97.39,0.76
2024/06/20 19:00:00,0.0,8.93,8.76,8.85,98.78,97.42,0.79
2024/06/20 20:00:00,0.0,8.82,8.74,8.78,99.24,97.42,0.84
2024/06/20 21:00:00,0.0,8.87,8.78,8.83,99.17,97.41,0.9
2024/06/20 22:00:00,0.0,8.72,8.66,8.69,99.49,97.4,0.9
2024/06/20 23:00:00,0.0,8.55,8.5,8.52,99.53,97.41,0.86
2024/06/21 00:00:00,0.0,8.18,8.17,8.17,99.76,97.39,0.81
2024/06/21 01:00:00,0.0,7.37,7.55,7.46,100.0,97.38,0.87
2024/06/21 02:00:00,0.0,7.12,7.32,7.22,100.0,97.38,0.87
2024/06/21 03:00:00,0.0,6.42,6.75,6.58,100.0,97.38,0.91
2024/06/21 04:00:00,0.0,6.56,6.74,6.65,100.0,97.41,0.9
2024/06/21 05:00:00,0.0,6.89,6.85,6.87,99.52,97.48,1.11
2024/06/21 06:00:00,0.0,6.9,6.73,6.82,98.6,97.57,1.39
2024/06/21 07:00:00,14.93,6.74,6.5,6.62,98.19,97.65,1.52
2024/06/21 08:00:00,93.1,6.86,6.51,6.68,97.44,97.71,1.71
2024/06/21 09:00:00,170.12,7.58,7.01,7.3,96.09,97.76,1.98
2024/06/21 10:00:00,226.4,9.38,7.49,8.43,87.85,97.79,2.8
2024/06/21 11:00:00,262.8,10.76,6.34,8.55,74.05,97.77,3.29
2024/06/21 12:00:00,244.57,11.36,5.07,8.21,65.11,97.76,3.5
2024/06/21 13:00:00,222.07,11.34,4.71,8.03,63.57,97.76,3.44
2024/06/21 14:00:00,196.7,10.76,4.86,7.81,66.7,97.79,3.16
2024/06/21 15:00:00,124.22,10.33,5.19,7.76,70.29,97.84,2.85
2024/06/21 16:00:00,35.75,9.34,5.58,7.46,77.15,97.89,1.91
2024/06/21 17:00:00,0.0,7.33,5.59,6.46,88.63,97.95,1.32
2024/06/21 18:00:00,0.0,6.24,5.46,5.85,94.62,98.03,1.41
2024/06/21 19:00:00,0.0,5.25,5.21,5.23,99.49,98.11,1.55
2024/06/21 20:00:00,0.0,4.42,4.84,4.63,100.0,98.16,1.61
2024/06/21 21:00:00,0.0,3.66,4.39,4.02,100.0,98.2,1.49
2024/06/21 22:00:00,0.0,3.19,4.04,3.61,100.0,98.22,1.39
2024/06/21 23:00:00,0.0,3.34,3.77,3.56,100.0,98.24,1.58
2024/06/22 00:00:00,0.0,3.72,3.48,3.6,98.12,98.25,2.44
2024/06/22 01:00:00,0.0,3.77,3.29,3.53,96.62,98.27,2.57
2024/06/22 02:00:00,0.0,3.56,3.02,3.29,96.08,98.28,2.39
2024/06/22 03:00:00,0.0,3.58,3.01,3.3,95.95,98.28,2.27
2024/06/22 04:00:00,0.0,3.68,3.1,3.39,95.89,98.31,2.18
2024/06/22 05:00:00,0.0,3.75,3.18,3.46,95.87,98.37,2.23
2024/06/22 06:00:00,0.0,3.68,3.18,3.43,96.42,98.45,2.12
2024/06/22 07:00:00,23.7,3.57,3.07,3.32,96.25,98.52,2.06
2024/06/22 08:00:00,169.65,4.4,3.45,3.93,93.46,98.57,2.23
2024/06/22 09:00:00,323.05,6.62,4.38,5.5,85.45,98.6,2.39
2024/06/22 10:00:00,442.7,9.36,4.94,7.15,73.71,98.59,2.68
2024/06/22 11:00:00,511.73,12.04,4.75,8.39,60.83,98.52,3.0
2024/06/22 12:00:00,521.78,13.63,4.66,9.14,54.46,98.43,2.73
2024/06/22 13:00:00,457.27,14.38,4.67,9.52,51.93,98.36,2.62
2024/06/22 14:00:00,335.17,14.43,4.7,9.57,51.84,98.33,2.74
2024/06/22 15:00:00,203.1,13.86,4.69,9.27,53.79,98.32,2.66
2024/06/22 16:00:00,52.38,11.11,4.87,7.99,65.28,98.33,1.23
2024/06/22 17:00:00,0.0,8.23,4.27,6.25,75.94,98.38,1.19
2024/06/22 18:00:00,0.0,7.15,4.03,5.59,80.41,98.45,1.27
2024/06/22 19:00:00,0.0,6.26,3.72,4.99,83.73,98.51,1.31
2024/06/22 20:00:00,0.0,5.45,3.41,4.43,86.49,98.54,1.32
2024/06/22 21:00:00,0.0,4.73,3.2,3.96,89.66,98.55,1.31
2024/06/22 22:00:00,0.0,4.09,3.21,3.65,93.95,98.53,1.3
2024/06/22 23:00:00,0.0,3.59,3.49,3.54,99.28,98.5,1.31
2024/06/23 00:00:00,0.0,3.19,3.91,3.55,100.0,98.46,1.32
2024/06/23 01:00:00,0.0,2.87,4.33,3.6,100.0,98.43,1.36
2024/06/23 02:00:00,0.0,2.62,4.55,3.58,100.0,98.41,1.48
2024/06/23 03:00:00,0.0,3.38,4.51,3.95,100.0,98.38,1.71
2024/06/23 04:00:00,0.0,4.17,4.08,4.12,99.19,98.37,2.61
2024/06/23 05:00:00,0.0,4.26,3.79,4.02,96.5,98.4,2.76
2024/06/23 06:00:00,0.0,4.08,3.63,3.86,96.61,98.43,2.59
2024/06/23 07:00:00,26.45,3.7,3.09,3.4,95.52,98.47,2.36
2024/06/23 08:00:00,178.1,4.15,3.1,3.62,92.76,98.5,2.32
2024/06/23 09:00:00,331.62,5.7,3.81,4.76,87.55,98.51,2.15
2024/06/23 10:00:00,448.0,9.19,5.04,7.11,75.16,98.48,1.88
2024/06/23 11:00:00,513.6,12.44,5.35,8.89,61.89,98.39,1.13
2024/06/23 12:00:00,521.35,14.42,4.8,9.61,52.33,98.28,0.34
2024/06/23 13:00:00,469.6,15.09,4.33,9.71,48.42,98.18,0.56
2024/06/23 14:00:00,365.12,15.11,4.01,9.56,47.32,98.11,0.85
2024/06/23 15:00:00,220.02,14.51,4.05,9.28,49.35,98.06,0.98
2024/06/23 16:00:00,58.5,12.07,4.39,8.23,59.42,98.04,0.8
2024/06/23 17:00:00,0.0,9.59,3.42,6.51,65.24,98.05,1.12
2024/06/23 18:00:00,0.0,8.31,3.34,5.83,70.73,98.09,1.17
2024/06/23 19:00:00,0.0,7.29,3.19,5.24,75.07,98.1,1.18
2024/06/23 20:00:00,0.0,6.43,2.99,4.71,78.49,98.09,1.17
2024/06/23 21:00:00,0.0,5.7,2.76,4.23,81.16,98.06,1.16
2024/06/23 22:00:00,0.0,5.04,2.54,3.79,83.7,98.04,1.15
2024/06/23 23:00:00,0.0,4.36,2.37,3.36,86.81,98.01,1.14
2024/06/24 00:00:00,0.0,3.61,2.26,2.93,90.69,97.97,1.12
2024/06/24 01:00:00,0.0,2.95,2.2,2.58,94.78,97.93,1.13
2024/06/24 02:00:00,0.0,2.5,2.17,2.33,97.61,97.9,1.14
2024/06/24 03:00:00,0.0,2.15,2.17,2.16,100.0,97.85,1.15
2024/06/24 04:00:00,0.0,1.98,2.17,2.07,100.0,97.84,1.17
2024/06/24 05:00:00,0.0,2.14,2.19,2.17,100.0,97.84,1.17
2024/06/24 06:00:00,0.0,2.55,2.23,2.39,97.66,97.86,1.16
2024/06/24 07:00:00,21.7,3.23,2.31,2.77,93.49,97.89,1.08
2024/06/24 08:00:00,130.77,6.01,2.78,4.4,79.65,97.9,1.09
2024/06/24 09:00:00,250.43,8.96,3.12,6.04,66.74,97.91,1.93
2024/06/24 10:00:00,339.1,12.29,3.18,7.73,53.66,97.9,1.91
2024/06/24 11:00:00,379.42,13.84,3.12,8.48,48.26,97.84,2.6
2024/06/24 12:00:00,366.1,14.35,3.48,8.91,47.9,97.76,2.92
2024/06/24 13:00:00,324.58,14.26,3.85,9.05,49.4,97.71,2.97
2024/06/24 14:00:00,246.15,13.93,4.13,9.03,51.53,97.67,2.8
2024/06/24 15:00:00,143.12,13.33,4.75,9.04,55.91,97.65,1.95
2024/06/24 16:00:00,36.95,10.92,4.92,7.92,66.36,97.63,0.86
2024/06/24 17:00:00,0.0,9.39,4.36,6.88,70.61,97.65,1.04
2024/06/24 18:00:00,0.0,9.02,4.34,6.68,72.29,97.69,0.84
2024/06/24 19:00:00,0.0,8.69,4.38,6.54,74.22,97.72,0.8
2024/06/24 20:00:00,0.0,8.18,4.44,6.31,77.15,97.75,1.05
2024/06/24 21:00:00,0.0,7.57,4.54,6.05,81.04,97.77,1.07
2024/06/24 22:00:00,0.0,7.95,4.65,6.3,79.56,97.78,1.09
2024/06/24 23:00:00,0.0,7.74,4.66,6.2,80.7,97.77,1.19
2024/06/25 00:00:00,0.0,7.53,4.65,6.09,81.84,97.74,1.24
2024/06/25 01:00:00,0.0,7.37,4.65,6.01,82.73,97.73,1.28
2024/06/25 02:00:00,0.0,7.23,4.71,5.97,83.84,97.73,1.28
2024/06/25 03:00:00,0.0,6.62,4.75,5.68,87.75,97.74,1.26
2024/06/25 04:00:00,0.0,5.65,4.75,5.2,93.83,97.73,1.27
2024/06/25 05:00:00,0.0,4.5,4.74,4.62,100.0,97.75,1.32
2024/06/25 06:00:00,0.0,3.7,4.68,4.19,100.0,97.78,1.44
2024/06/25 07:00:00,22.5,4.01,4.57,4.29,100.0,97.83,1.82
2024/06/25 08:00:00,161.52,6.96,4.61,5.79,84.91,97.88,3.19
2024/06/25 09:00:00,304.83,9.71,4.77,7.24,71.12,97.91,3.01
2024/06/25 10:00:00,420.0,13.01,4.81,8.91,57.36,97.93,3.66
2024/06/25 11:00:00,491.4,14.87,4.83,9.85,50.9,97.88,3.99
2024/06/25 12:00:00,416.1,15.56,4.97,10.26,49.19,97.82,4.05
2024/06/25 13:00:00,373.2,15.65,4.83,10.24,48.44,97.75,4.11
2024/06/25 14:00:00,300.7,15.45,4.59,10.02,48.24,97.7,3.92
2024/06/25 15:00:00,185.6,15.14,4.63,9.89,49.38,97.68,3.2
2024/06/25 16:00:00,51.58,12.92,4.9,8.91,58.07,97.67,1.51
2024/06/25 17:00:00,0.0,10.37,4.19,7.28,65.4,97.69,1.27
2024/06/25 18:00:00,0.0,9.14,3.98,6.56,69.98,97.72,1.36
2024/06/25 19:00:00,0.0,8.37,3.85,6.11,73.04,97.75,1.47
2024/06/25 20:00:00,0.0,8.42,3.76,6.09,72.38,97.77,1.6
2024/06/25 21:00:00,0.0,8.31,3.55,5.93,71.79,97.77,1.76
2024/06/25 22:00:00,0.0,7.94,3.2,5.57,71.86,97.77,1.86
2024/06/25 23:00:00,0.0,7.77,2.85,5.31,70.91,97.75,2.02
2024/06/26 00:00:00,0.0,7.44,2.68,5.06,71.59,97.72,2.24
2024/06/26 01:00:00,0.0,7.12,2.61,4.86,72.86,97.7,2.39
2024/06/26 02:00:00,0.0,6.65,2.68,4.67,75.56,97.69,2.38
2024/06/26 03:00:00,0.0,6.07,2.96,4.52,80.3,97.68,2.33
2024/06/26 04:00:00,0.0,5.51,3.32,4.42,85.58,97.72,2.28
2024/06/26 05:00:00,0.0,4.98,3.63,4.3,90.82,97.78,2.0
2024/06/26 06:00:00,0.0,4.47,3.76,4.11,95.11,97.84,1.56
2024/06/26 07:00:00,16.65,4.58,4.0,4.29,95.9,97.89,1.6
2024/06/26 08:00:00,141.27,6.19,4.84,5.52,90.88,97.91,2.57
2024/06/26 09:00:00,284.27,8.44,5.86,7.15,83.58,97.93,2.46
2024/06/26 10:00:00,409.15,11.07,6.33,8.7,72.4,97.91,2.46
2024/06/26 11:00:00,502.1,13.91,4.56,9.23,53.26,97.85,2.87
2024/06/26 12:00:00,512.4,15.56,2.76,9.16,42.1,97.78,3.27
2024/06/26 13:00:00,463.42,16.01,2.24,9.12,39.42,97.72,3.54
2024/06/26 14:00:00,357.83,15.83,1.99,8.91,39.18,97.7,3.65
2024/06/26 15:00:00,217.35,14.98,2.2,8.59,42.02,97.7,3.11
2024/06/26 16:00:00,55.67,11.68,2.71,7.2,54.06,97.73,1.48
2024/06/26 17:00:00,0.0,8.57,1.81,5.19,62.4,97.77,1.35
2024/06/26 18:00:00,0.0,7.73,1.74,4.73,65.66,97.83,1.34
2024/06/26 19:00:00,0.0,6.98,1.71,4.35,69.01,97.89,1.31
2024/06/26 20:00:00,0.0,6.33,1.74,4.04,72.37,97.95,1.24
2024/06/26 21:00:00,0.0,5.87,1.85,3.86,75.24,97.98,1.18
2024/06/26 22:00:00,0.0,5.35,2.02,3.68,78.9,98.0,1.13
2024/06/26 23:00:00,0.0,5.13,2.24,3.68,81.36,98.0,1.11
2024/06/27 00:00:00,0.0,5.2,2.44,3.82,82.2,97.99,1.1
2024/06/27 01:00:00,0.0,5.33,2.61,3.97,82.51,97.99,1.0
2024/06/27 02:00:00,0.0,5.13,2.75,3.94,84.38,97.99,0.82
2024/06/27 03:00:00,0.0,5.0,2.83,3.92,85.68,97.97,0.7
2024/06/27 04:00:00,0.0,4.6,2.88,3.74,88.48,97.98,0.65
2024/06/27 05:00:00,0.0,4.62,2.93,3.77,88.57,98.01,0.66
2024/06/27 06:00:00,0.0,3.95,2.95,3.45,93.1,98.1,0.66
2024/06/27 07:00:00,22.92,3.41,2.98,3.19,96.79,98.17,0.75
2024/06/27 08:00:00,166.68,5.57,3.18,4.38,84.46,98.22,1.2
2024/06/27 09:00:00,318.92,7.88,3.34,5.61,72.81,98.27,1.45
2024/06/27 10:00:00,437.05,11.19,3.49,7.34,58.87,98.27,2.3
2024/06/27 11:00:00,511.77,14.0,3.26,8.63,48.24,98.22,3.34
2024/06/27 12:00:00,514.28,14.99,3.19,9.09,45.03,98.13,3.68
2024/06/27 13:00:00,433.4,15.39,3.09,9.24,43.58,98.05,3.68
2024/06/27 14:00:00,325.65,15.41,2.99,9.2,43.15,98.01,3.47
2024/06/27 15:00:00,197.73,14.84,3.15,9.0,45.32,98.01,2.9
2024/06/27 16:00:00,55.65,11.66,3.49,7.57,57.17,98.05,1.32
2024/06/27 17:00:00,0.0,9.02,2.68,5.85,64.42,98.1,1.28
2024/06/27 18:00:00,0.0,8.07,2.58,5.33,68.16,98.15,1.29
2024/06/27 19:00:00,0.0,7.05,2.46,4.76,72.49,98.21,1.27
2024/06/27 20:00:00,0.0,6.35,2.33,4.34,75.44,98.24,1.22
2024/06/27 21:00:00,0.0,5.99,2.22,4.1,76.51,98.25,1.2
2024/06/27 22:00:00,0.0,5.96,2.13,4.05,76.33,98.25,1.2
2024/06/27 23:00:00,0.0,5.97,2.11,4.04,76.1,98.24,1.15
2024/06/28 00:00:00,0.0,5.82,2.13,3.98,76.9,98.25,1.07
2024/06/28 01:00:00,0.0,5.62,2.17,3.89,78.33,98.26,1.03
2024/06/28 02:00:00,0.0,5.34,2.26,3.8,80.42,98.28,1.02
2024/06/28 03:00:00,0.0,5.03,2.35,3.69,82.71,98.28,0.92
2024/06/28 04:00:00,0.0,5.62,2.46,4.04,79.9,98.27,0.77
2024/06/28 05:00:00,0.0,5.89,2.54,4.21,78.93,98.29,0.64
2024/06/28 06:00:00,0.0,5.61,2.57,4.09,80.68,98.32,0.67
2024/06/28 07:00:00,25.67,5.14,2.59,3.87,83.4,98.36,0.72
2024/06/28 08:00:00,178.35,6.85,2.91,4.88,75.88,98.43,0.9
2024/06/28 09:00:00,334.88,9.23,3.12,6.17,65.52,98.49,1.2
2024/06/28 10:00:00,453.48,12.98,3.09,8.04,50.86,98.5,0.39
2024/06/28 11:00:00,522.28,14.67,2.86,8.76,44.89,98.45,1.1
2024/06/28 12:00:00,525.28,15.31,2.69,9.0,42.5,98.36,1.2
2024/06/28 13:00:00,477.85,15.63,2.51,9.07,41.15,98.25,1.44
2024/06/28 14:00:00,378.6,15.59,2.55,9.07,41.4,98.18,1.8
2024/06/28 15:00:00,231.9,14.93,2.71,8.82,43.73,98.15,1.79
2024/06/28 16:00:00,64.9,11.84,3.32,7.58,55.98,98.14,0.95
2024/06/28 17:00:00,0.0,9.82,1.92,5.87,57.71,98.15,1.2
2024/06/28 18:00:00,0.0,9.37,1.76,5.57,58.84,98.19,1.19
2024/06/28 19:00:00,0.0,8.78,1.63,5.21,60.7,98.24,1.21
2024/06/28 20:00:00,0.0,7.95,1.52,4.74,63.65,98.25,1.27
2024/06/28 21:00:00,0.0,6.77,1.42,4.1,68.66,98.22,1.33
2024/06/28 22:00:00,0.0,5.48,1.34,3.41,74.51,98.19,1.33
2024/06/28 23:00:00,0.0,4.64,1.24,2.94,78.42,98.14,1.32
2024/06/29 00:00:00,0.0,4.17,1.12,2.64,80.45,98.11,1.29
2024/06/29 01:00:00,0.0,3.68,1.02,2.35,82.65,98.08,1.27
2024/06/29 02:00:00,0.0,3.18,0.95,2.07,85.17,98.03,1.29
2024/06/29 03:00:00,0.0,2.79,0.85,1.82,86.91,98.0,1.33
2024/06/29 04:00:00,0.0,3.0,0.75,1.88,84.97,97.96,1.51
2024/06/29 05:00:00,0.0,3.34,0.63,1.99,82.29,97.9,1.9
2024/06/29 06:00:00,0.0,3.16,0.52,1.84,82.73,97.9,2.03
