REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,ALLSKY_SFC_SW_DWN,T2M,T2MDEW,T2MWET,RH2M,PS,WS2M
NSW1,2024-11-27 23:00:00,8229.13,174.79,0.0,20.0,18.4,19.2,90.35,96.97,2.88
NSW1,2024-11-28 00:00:00,7764.1,133.15,0.0,19.5,18.06,18.78,91.22,96.96,2.91
NSW1,2024-11-28 01:00:00,7227.07,110.02,0.0,19.07,17.81,18.44,92.27,96.92,2.63
NSW1,2024-11-28 02:00:00,6898.61,134.08,0.0,18.8,17.69,18.24,93.18,96.89,2.5
NSW1,2024-11-28 03:00:00,6739.1,141.75,0.0,19.11,17.69,18.4,91.4,96.9,2.88
NSW1,2024-11-28 04:00:00,6899.11,174.64,0.0,19.09,17.86,18.48,92.43,96.91,2.51
NSW1,2024-11-28 05:00:00,7191.75,165.98,0.0,18.93,17.97,18.45,94.03,96.95,2.01
NSW1,2024-11-28 06:00:00,7693.22,128.89,51.12,19.27,18.2,18.74,93.36,97.03,2.22
NSW1,2024-11-28 07:00:00,8402.88,99.29,170.07,20.85,18.76,19.8,87.68,97.13,2.64
NSW1,2024-11-28 08:00:00,8406.39,95.22,321.83,23.78,18.95,21.37,74.26,97.22,2.73
NSW1,2024-11-28 09:00:00,8370.32,117.76,589.42,26.55,18.56,22.55,61.45,97.27,2.74
NSW1,2024-11-28 10:00:00,8807.62,299.99,685.35,28.24,18.14,23.19,54.2,97.3,2.57
NSW1,2024-11-28 11:00:00,8808.35,87.88,730.95,29.65,17.72,23.68,48.67,97.31,2.49
NSW1,2024-11-28 12:00:00,8450.55,89.28,742.72,30.75,17.23,23.99,44.29,97.29,2.55
NSW1,2024-11-28 13:00:00,8905.69,163.99,719.85,31.28,16.83,24.06,41.92,97.26,2.52
NSW1,2024-11-28 14:00:00,9518.84,299.99,623.25,31.6,16.47,24.03,40.21,97.2,2.33
NSW1,2024-11-28 15:00:00,9486.92,88.0,621.88,30.99,16.3,23.64,41.19,97.14,1.85
NSW1,2024-11-28 16:00:00,9863.99,250.76,596.88,30.56,16.43,23.49,42.55,97.11,1.49
NSW1,2024-11-28 17:00:00,9917.51,217.19,394.5,29.94,16.76,23.35,45.03,97.1,1.7
NSW1,2024-11-28 18:00:00,9491.05,383.35,198.55,28.85,17.24,23.04,49.45,97.15,2.28
NSW1,2024-11-28 19:00:00,9640.23,284.96,40.4,27.31,17.94,22.62,56.54,97.22,2.39
NSW1,2024-11-28 20:00:00,9202.24,110.35,0.0,25.96,18.46,22.21,63.23,97.28,2.08
NSW1,2024-11-28 21:00:00,8562.43,137.8,0.0,25.31,18.56,21.93,66.08,97.33,2.18
NSW1,2024-11-28 22:00:00,8288.79,150.01,0.0,24.52,18.82,21.67,70.45,97.37,2.46
NSW1,2024-11-28 23:00:00,7813.51,139.38,0.0,23.69,19.08,21.39,75.25,97.36,2.4
NSW1,2024-11-29 00:00:00,7460.09,176.97,0.0,23.03,19.22,21.12,79.0,97.34,2.5
NSW1,2024-11-29 01:00:00,7059.3,110.02,0.0,22.44,19.34,20.89,82.52,97.3,2.47
NSW1,2024-11-29 02:00:00,6779.24,127.31,0.0,21.98,19.5,20.74,85.72,97.28,2.1
NSW1,2024-11-29 03:00:00,6660.17,120.49,0.0,21.74,19.53,20.64,87.11,97.29,1.89
NSW1,2024-11-29 04:00:00,6798.09,116.72,0.0,21.51,19.58,20.55,88.62,97.32,1.81
NSW1,2024-11-29 05:00:00,7188.96,150.01,0.0,21.23,19.63,20.43,90.44,97.37,1.77
NSW1,2024-11-29 06:00:00,7718.4,150.01,30.95,21.02,19.69,20.36,91.96,97.42,1.9
NSW1,2024-11-29 07:00:00,8104.88,111.93,101.38,21.09,19.77,20.43,92.04,97.46,1.98
NSW1,2024-11-29 08:00:00,8426.59,165.81,136.05,21.41,19.83,20.62,90.58,97.49,2.17
NSW1,2024-11-29 09:00:00,8511.78,90.5,245.93,21.94,19.77,20.86,87.37,97.52,2.69
NSW1,2024-11-29 10:00:00,8360.46,61.4,201.18,22.96,19.06,21.01,78.62,97.55,3.42
NSW1,2024-11-29 11:00:00,8444.89,72.67,285.33,24.15,17.5,20.83,66.4,97.59,3.68
NSW1,2024-11-29 12:00:00,8191.34,58.06,379.83,24.93,16.45,20.69,59.26,97.59,3.22
NSW1,2024-11-29 13:00:00,8221.92,146.9,540.65,25.62,15.85,20.73,54.69,97.55,2.39
NSW1,2024-11-29 14:00:00,8199.35,85.11,584.88,26.64,15.4,21.02,50.03,97.46,1.58
NSW1,2024-11-29 15:00:00,8287.72,199.11,393.17,27.67,15.19,21.43,46.46,97.35,1.19
NSW1,2024-11-29 16:00:00,8672.11,128.28,325.58,28.04,15.16,21.6,45.39,97.26,1.57
NSW1,2024-11-29 17:00:00,8635.57,213.67,209.12,27.21,15.41,21.31,48.39,97.21,1.98
NSW1,2024-11-29 18:00:00,8631.68,299.98,103.65,25.63,16.22,20.92,55.99,97.25,1.85
NSW1,2024-11-29 19:00:00,8594.16,200.72,21.8,23.86,17.32,20.59,66.74,97.29,1.5
NSW1,2024-11-29 20:00:00,8483.92,225.4,0.0,22.45,18.11,20.28,76.36,97.3,1.48
NSW1,2024-11-29 21:00:00,8052.96,134.71,0.0,21.42,18.51,19.96,83.35,97.28,1.92
NSW1,2024-11-29 22:00:00,7903.06,163.01,0.0,20.71,18.85,19.78,88.99,97.26,2.15
NSW1,2024-11-29 23:00:00,7587.93,127.59,0.0,20.29,19.11,19.7,92.77,97.21,2.42
NSW1,2024-11-30 00:00:00,7345.84,172.01,0.0,20.16,19.17,19.66,93.87,97.1,2.9
NSW1,2024-11-30 01:00:00,6854.88,140.09,0.0,19.98,19.19,19.58,95.03,97.01,2.71
NSW1,2024-11-30 02:00:00,6524.09,119.71,0.0,19.9,19.15,19.53,95.29,96.93,2.49
NSW1,2024-11-30 03:00:00,6365.92,130.77,0.0,19.94,19.14,19.54,94.97,96.84,2.51
NSW1,2024-11-30 04:00:00,6419.79,133.96,0.0,19.88,19.08,19.48,95.0,96.79,2.8
NSW1,2024-11-30 05:00:00,6606.95,143.53,0.0,19.74,19.02,19.38,95.49,96.78,2.94
NSW1,2024-11-30 06:00:00,6755.44,146.77,22.77,19.68,18.97,19.32,95.53,96.8,3.09
NSW1,2024-11-30 07:00:00,7187.5,277.9,65.6,19.95,19.18,19.57,95.15,96.82,3.04
NSW1,2024-11-30 08:00:00,7421.63,279.74,109.45,20.66,19.58,20.12,93.41,96.85,3.52
NSW1,2024-11-30 09:00:00,7760.98,276.83,166.18,21.23,19.93,20.58,92.16,96.81,3.96
NSW1,2024-11-30 10:00:00,7849.47,150.47,98.97,21.56,19.93,20.74,90.26,96.75,4.63
NSW1,2024-11-30 11:00:00,7726.89,108.64,96.47,21.81,19.41,20.61,86.13,96.67,5.23
NSW1,2024-11-30 12:00:00,7485.39,98.32,112.53,21.84,19.22,20.53,84.89,96.57,5.27
NSW1,2024-11-30 13:00:00,7504.82,110.77,142.07,22.01,19.75,20.88,86.89,96.5,5.17
NSW1,2024-11-30 14:00:00,7613.06,116.19,251.23,22.63,20.33,21.48,86.7,96.47,4.92
NSW1,2024-11-30 15:00:00,7806.22,97.47,286.6,23.14,20.34,21.74,84.16,96.47,4.8
NSW1,2024-11-30 16:00:00,8132.89,150.01,165.73,23.12,20.21,21.67,83.57,96.47,4.31
NSW1,2024-11-30 17:00:00,8315.76,136.12,248.15,22.9,20.33,21.62,85.29,96.47,3.35
NSW1,2024-11-30 18:00:00,8348.42,190.0,151.3,22.51,20.47,21.49,88.08,96.49,2.4
NSW1,2024-11-30 19:00:00,8207.11,201.38,46.17,21.73,20.42,21.07,92.11,96.53,1.62
NSW1,2024-11-30 20:00:00,8034.41,189.47,0.0,20.53,19.73,20.13,95.03,96.57,1.31
NSW1,2024-11-30 21:00:00,7907.87,178.87,0.0,20.11,19.35,19.73,95.23,96.6,1.46
NSW1,2024-11-30 22:00:00,7698.3,166.08,0.0,19.64,18.98,19.31,95.8,96.63,1.44
NSW1,2024-11-30 23:00:00,7463.04,153.72,0.0,18.98,18.58,18.78,97.38,96.62,1.26
NSW1,2024-12-01 00:00:00,7100.34,122.05,0.0,18.45,18.26,18.36,98.62,96.59,1.04
NSW1,2024-12-01 01:00:00,6651.32,110.02,0.0,18.29,18.11,18.2,98.7,96.55,0.9
NSW1,2024-12-01 02:00:00,6371.04,110.02,0.0,17.94,17.8,17.87,98.99,96.51,0.87
NSW1,2024-12-01 03:00:00,6319.36,103.23,0.0,17.27,17.25,17.26,99.68,96.49,0.92
NSW1,2024-12-01 04:00:00,6168.6,87.5,0.0,17.2,17.1,17.15,99.21,96.5,0.99
NSW1,2024-12-01 05:00:00,6259.81,87.89,0.0,17.46,17.23,17.35,98.39,96.54,1.24
NSW1,2024-12-01 06:00:00,6242.24,76.58,30.33,17.96,17.56,17.76,97.31,96.58,1.94
NSW1,2024-12-01 07:00:00,5888.64,75.98,99.95,19.27,18.36,18.82,94.34,96.63,3.05
NSW1,2024-12-01 08:00:00,5876.49,47.32,203.93,21.45,19.11,20.28,86.37,96.66,3.33
NSW1,2024-12-01 09:00:00,6061.37,56.98,370.8,24.67,18.01,21.34,66.42,96.67,4.12
NSW1,2024-12-01 10:00:00,5714.28,45.59,620.35,25.87,16.79,21.33,57.21,96.67,4.61
NSW1,2024-12-01 11:00:00,6167.27,49.26,614.67,25.4,16.36,20.88,57.22,96.67,4.39
NSW1,2024-12-01 12:00:00,6544.73,104.89,542.08,25.28,16.21,20.75,57.06,96.67,4.26
NSW1,2024-12-01 13:00:00,7840.42,105.74,239.02,25.5,16.13,20.82,56.13,96.65,4.14
NSW1,2024-12-01 14:00:00,7145.72,45.0,593.83,26.71,15.99,21.35,51.75,96.61,4.25
NSW1,2024-12-01 15:00:00,8271.72,141.31,624.62,26.75,14.97,20.86,48.38,96.57,4.09
NSW1,2024-12-01 16:00:00,7973.51,53.49,508.35,27.13,13.51,20.32,43.07,96.53,3.78
NSW1,2024-12-01 17:00:00,8426.98,92.83,350.52,27.04,12.35,19.69,40.12,96.5,3.24
NSW1,2024-12-01 18:00:00,8673.59,360.28,193.25,26.14,12.4,19.27,42.45,96.52,2.44
NSW1,2024-12-01 19:00:00,8506.0,207.28,45.67,24.03,14.41,19.22,55.02,96.57,1.14
NSW1,2024-12-01 20:00:00,8369.25,211.25,0.0,22.5,14.09,18.3,58.92,96.61,0.85
NSW1,2024-12-01 21:00:00,7915.5,209.81,0.0,21.96,13.86,17.91,59.99,96.67,0.84
NSW1,2024-12-01 22:00:00,7568.36,176.63,0.0,21.38,13.4,17.39,60.31,96.71,0.84
NSW1,2024-12-01 23:00:00,7198.32,157.01,0.0,21.12,12.8,16.96,58.96,96.72,0.81
NSW1,2024-12-02 00:00:00,6946.01,150.01,0.0,21.08,12.52,16.8,57.99,96.7,0.66
NSW1,2024-12-02 01:00:00,6512.02,113.11,0.0,20.87,12.37,16.62,58.16,96.66,0.49
NSW1,2024-12-02 02:00:00,6355.26,110.02,0.0,20.96,12.06,16.51,56.71,96.64,0.31
NSW1,2024-12-02 03:00:00,6198.4,108.11,0.0,20.73,11.95,16.34,57.2,96.63,0.18
NSW1,2024-12-02 04:00:00,6380.19,109.06,0.0,19.96,11.88,15.92,59.68,96.66,0.51
NSW1,2024-12-02 05:00:00,6790.27,121.68,0.0,18.59,11.82,15.21,64.67,96.72,0.73
NSW1,2024-12-02 06:00:00,7094.06,56.23,89.65,18.22,13.06,15.64,71.89,96.78,0.83
NSW1,2024-12-02 07:00:00,6986.05,12.24,296.73,20.53,13.92,17.23,65.79,96.82,1.6
NSW1,2024-12-02 08:00:00,6525.98,1.0,520.92,23.76,13.48,18.62,52.54,96.86,1.84
NSW1,2024-12-02 09:00:00,6080.32,55.83,728.25,26.81,13.06,19.93,42.56,96.87,2.3
NSW1,2024-12-02 10:00:00,6143.05,62.27,898.25,28.7,13.41,21.05,39.01,96.85,2.66
NSW1,2024-12-02 11:00:00,6373.32,95.2,1014.3,30.21,13.42,21.82,35.78,96.82,3.06
NSW1,2024-12-02 12:00:00,7028.78,390.48,1052.18,31.4,13.5,22.45,33.61,96.75,3.4
NSW1,2024-12-02 13:00:00,7594.66,43.72,1017.9,32.32,13.44,22.88,31.79,96.7,3.62
NSW1,2024-12-02 14:00:00,8472.24,110.02,889.88,32.95,13.41,23.18,30.6,96.63,3.43
NSW1,2024-12-02 15:00:00,9232.8,168.77,786.58,33.28,13.61,23.45,30.44,96.56,3.11
NSW1,2024-12-02 16:00:00,10380.24,144.11,570.03,33.08,13.71,23.4,30.97,96.5,2.84
NSW1,2024-12-02 17:00:00,11393.98,277.92,384.7,32.32,14.27,23.3,33.55,96.47,2.34
NSW1,2024-12-02 18:00:00,11296.77,15529.65,210.6,31.65,14.66,23.15,35.73,96.48,1.81
NSW1,2024-12-02 19:00:00,10842.24,323.11,47.35,29.32,17.76,23.54,49.97,96.5,1.01
NSW1,2024-12-02 20:00:00,10339.88,249.77,0.0,27.26,15.77,21.52,49.5,96.51,1.46
NSW1,2024-12-02 21:00:00,9371.58,133.53,0.0,27.05,15.2,21.12,48.24,96.52,2.54
NSW1,2024-12-02 22:00:00,8596.8,121.98,0.0,26.79,15.27,21.03,49.17,96.54,3.69
NSW1,2024-12-02 23:00:00,7961.35,150.07,0.0,26.1,15.28,20.69,51.21,96.55,4.04
NSW1,2024-12-03 00:00:00,7584.19,141.2,0.0,25.54,15.01,20.27,52.08,96.52,3.94
NSW1,2024-12-03 01:00:00,7159.45,126.77,0.0,24.75,15.65,20.2,56.85,96.54,3.52
NSW1,2024-12-03 02:00:00,6894.96,123.82,0.0,23.47,17.17,20.32,67.69,96.61,3.66
NSW1,2024-12-03 03:00:00,6690.33,129.66,0.0,22.04,18.67,20.35,81.12,96.66,2.59
NSW1,2024-12-03 04:00:00,6742.48,111.12,0.0,21.41,19.38,20.39,88.09,96.68,1.17
NSW1,2024-12-03 05:00:00,7077.42,140.82,0.0,21.29,19.63,20.46,90.15,96.7,0.15
NSW1,2024-12-03 06:00:00,7460.13,146.19,28.38,21.3,19.99,20.64,92.1,96.72,0.75
NSW1,2024-12-03 07:00:00,7608.54,110.02,85.75,21.55,20.14,20.85,91.55,96.74,1.66
NSW1,2024-12-03 08:00:00,7906.8,252.89,138.18,21.97,20.39,21.18,90.64,96.76,1.97
NSW1,2024-12-03 09:00:00,8083.98,178.85,169.15,22.53,20.47,21.5,88.05,96.76,2.25
NSW1,2024-12-03 10:00:00,8079.99,235.93,257.08,23.0,20.3,21.65,84.62,96.72,3.09
NSW1,2024-12-03 11:00:00,8232.22,57.69,326.73,23.28,20.01,21.65,81.78,96.62,4.36
NSW1,2024-12-03 12:00:00,9601.08,921.48,324.58,23.46,20.01,21.74,80.84,96.57,5.48
NSW1,2024-12-03 13:00:00,9600.95,126.24,385.88,23.48,20.18,21.83,81.63,96.55,5.97
NSW1,2024-12-03 14:00:00,9600.77,115.45,402.48,23.96,20.54,22.25,81.08,96.53,5.55
NSW1,2024-12-03 15:00:00,9781.8,233.93,435.02,24.84,20.61,22.73,77.26,96.53,4.94
NSW1,2024-12-03 16:00:00,9726.01,220.66,397.65,25.42,20.45,22.93,73.9,96.55,4.23
NSW1,2024-12-03 17:00:00,10002.71,375.24,261.8,25.64,20.45,23.05,72.96,96.58,3.31
NSW1,2024-12-03 18:00:00,9915.84,284.96,134.5,25.7,20.61,23.15,73.35,96.65,2.6
NSW1,2024-12-03 19:00:00,9756.41,262.18,32.53,24.56,21.13,22.85,81.14,96.73,1.35
NSW1,2024-12-03 20:00:00,9440.02,199.99,0.0,22.55,20.26,21.4,86.76,96.81,1.09
NSW1,2024-12-03 21:00:00,8746.41,206.96,0.0,21.82,19.87,20.85,88.53,96.86,1.27
NSW1,2024-12-03 22:00:00,8354.91,163.8,0.0,21.41,19.72,20.56,89.97,96.9,1.5
NSW1,2024-12-03 23:00:00,7926.22,127.66,0.0,21.11,19.67,20.39,91.29,96.91,1.65
NSW1,2024-12-04 00:00:00,7496.44,118.88,0.0,20.8,19.64,20.22,92.94,96.93,1.61
NSW1,2024-12-04 01:00:00,7013.83,121.99,0.0,20.78,19.85,20.32,94.25,96.94,1.56
NSW1,2024-12-04 02:00:00,6792.02,116.86,0.0,20.49,19.91,20.2,96.36,96.98,1.32
NSW1,2024-12-04 03:00:00,6727.1,118.88,0.0,20.06,19.81,19.93,98.34,97.01,0.94
NSW1,2024-12-04 04:00:00,6773.17,138.89,0.0,19.64,19.56,19.6,99.31,97.06,0.69
NSW1,2024-12-04 05:00:00,7115.08,183.03,0.0,19.34,19.26,19.3,99.39,97.11,0.69
NSW1,2024-12-04 06:00:00,7539.38,107.11,58.0,19.98,19.67,19.82,98.02,97.18,0.91
NSW1,2024-12-04 07:00:00,7832.06,92.79,179.57,21.76,20.67,21.21,93.39,97.25,1.58
NSW1,2024-12-04 08:00:00,7441.4,56.98,322.95,23.88,21.17,22.52,84.67,97.32,1.15
NSW1,2024-12-04 09:00:00,6646.85,53.36,520.8,25.86,20.94,23.4,74.2,97.35,1.37
NSW1,2024-12-04 10:00:00,6103.13,-18.48,667.38,27.25,20.81,24.03,67.83,97.37,1.47
NSW1,2024-12-04 11:00:00,6134.4,-2.8,862.5,28.5,20.79,24.64,62.98,97.37,1.52
NSW1,2024-12-04 12:00:00,6317.42,58.59,850.5,29.75,20.49,25.12,57.52,97.35,1.57
NSW1,2024-12-04 13:00:00,6652.25,73.23,773.2,30.6,20.03,25.32,53.22,97.31,1.5
NSW1,2024-12-04 14:00:00,6890.21,57.01,759.15,30.91,19.66,25.28,51.13,97.27,1.38
NSW1,2024-12-04 15:00:00,7706.48,91.49,494.88,31.04,19.47,25.25,50.16,97.24,1.24
NSW1,2024-12-04 16:00:00,8704.65,130.41,457.95,30.92,19.32,25.12,50.05,97.22,1.09
NSW1,2024-12-04 17:00:00,9325.3,180.66,298.8,30.49,19.19,24.84,50.87,97.21,1.01
NSW1,2024-12-04 18:00:00,9422.81,270.03,158.95,29.72,19.3,24.51,53.51,97.23,0.96
NSW1,2024-12-04 19:00:00,9148.4,229.01,40.33,28.61,20.07,24.34,59.9,97.28,0.87
NSW1,2024-12-04 20:00:00,8892.68,146.47,0.0,26.33,20.23,23.28,69.15,97.32,0.77
NSW1,2024-12-04 21:00:00,8326.99,121.15,0.0,25.18,19.73,22.45,71.76,97.37,0.89
NSW1,2024-12-04 22:00:00,8014.52,104.75,0.0,24.49,19.5,21.99,73.66,97.42,1.14
NSW1,2024-12-04 23:00:00,7610.03,96.88,0.0,24.41,19.62,22.01,74.59,97.45,1.76
NSW1,2024-12-05 00:00:00,7283.33,98.58,0.0,24.27,20.13,22.2,77.58,97.49,3.22
NSW1,2024-12-05 01:00:00,6941.79,87.5,0.0,23.56,20.26,21.91,81.67,97.51,3.59
NSW1,2024-12-05 02:00:00,6651.32,87.33,0.0,22.82,19.56,21.19,81.82,97.52,3.02
NSW1,2024-12-05 03:00:00,6573.06,87.44,0.0,22.13,18.48,20.3,79.72,97.53,2.81
NSW1,2024-12-05 04:00:00,6636.46,92.28,0.0,21.52,17.78,19.65,79.17,97.56,2.73
NSW1,2024-12-05 05:00:00,6996.64,114.45,0.0,21.02,17.38,19.2,79.56,97.6,2.56
NSW1,2024-12-05 06:00:00,7572.22,80.45,72.43,20.96,17.16,19.06,78.78,97.65,2.65
NSW1,2024-12-05 07:00:00,7730.42,56.98,251.8,22.02,16.98,19.5,73.0,97.72,3.02
NSW1,2024-12-05 08:00:00,7571.98,54.82,458.73,23.68,17.17,20.42,66.78,97.76,3.48
NSW1,2024-12-05 09:00:00,7363.48,0.0,635.95,25.57,18.13,21.85,63.39,97.78,3.74
NSW1,2024-12-05 10:00:00,7311.59,76.72,587.17,27.26,19.26,23.26,61.59,97.76,3.63
NSW1,2024-12-05 11:00:00,7196.36,84.75,668.55,28.97,20.14,24.55,58.89,97.72,3.45
NSW1,2024-12-05 12:00:00,7082.4,76.72,851.62,30.31,20.6,25.45,56.06,97.66,3.26
NSW1,2024-12-05 13:00:00,6839.63,76.72,813.47,31.25,20.77,26.01,53.69,97.58,3.1
NSW1,2024-12-05 14:00:00,6918.07,-26.55,753.85,31.92,20.74,26.33,51.62,97.51,2.87
NSW1,2024-12-05 15:00:00,8136.94,116.65,432.42,32.35,20.57,26.46,49.84,97.44,2.58
NSW1,2024-12-05 16:00:00,9561.5,293.44,448.92,32.42,20.35,26.38,48.99,97.39,2.29
NSW1,2024-12-05 17:00:00,9957.25,200.22,318.73,32.28,20.05,26.17,48.47,97.37,1.96
NSW1,2024-12-05 18:00:00,10017.07,299.99,176.05,31.67,19.87,25.77,49.62,97.37,1.6
NSW1,2024-12-05 19:00:00,9867.55,671.1,48.3,30.25,20.97,25.61,57.64,97.41,0.98
NSW1,2024-12-05 20:00:00,9671.04,256.86,0.0,27.88,20.56,24.22,64.5,97.46,0.83
NSW1,2024-12-05 21:00:00,8976.87,148.19,0.0,26.66,19.95,23.3,66.66,97.5,0.96
NSW1,2024-12-05 22:00:00,8512.09,183.02,0.0,25.91,19.67,22.79,68.45,97.51,1.18
NSW1,2024-12-05 23:00:00,8014.72,149.42,0.0,25.39,19.52,22.46,69.88,97.51,1.39
NSW1,2024-12-06 00:00:00,7678.36,148.0,0.0,25.11,19.49,22.3,70.96,97.51,1.51
NSW1,2024-12-06 01:00:00,7163.91,120.0,0.0,24.77,19.53,22.15,72.59,97.48,1.57
NSW1,2024-12-06 02:00:00,6901.72,107.18,0.0,24.32,19.65,21.99,75.1,97.45,1.58
NSW1,2024-12-06 03:00:00,6789.44,95.18,0.0,23.82,19.91,21.86,78.63,97.45,1.6
NSW1,2024-12-06 04:00:00,6891.52,100.91,0.0,23.29,20.18,21.73,82.55,97.47,1.56
NSW1,2024-12-06 05:00:00,7274.25,154.66,0.0,22.65,20.29,21.47,86.35,97.51,1.34
NSW1,2024-12-06 06:00:00,7586.04,98.15,74.9,23.02,20.46,21.74,85.42,97.58,1.54
NSW1,2024-12-06 07:00:00,7807.77,60.12,267.1,24.71,20.58,22.65,77.72,97.64,2.08
NSW1,2024-12-06 08:00:00,7619.98,0.0,487.38,27.45,20.43,23.94,65.49,97.68,1.82
NSW1,2024-12-06 09:00:00,7529.75,76.0,687.22,29.81,20.1,24.95,55.97,97.68,2.0
NSW1,2024-12-06 10:00:00,7601.08,56.98,761.6,31.26,20.14,25.7,51.64,97.66,2.0
NSW1,2024-12-06 11:00:00,7866.27,87.5,859.3,32.37,20.28,26.33,48.9,97.63,2.17
NSW1,2024-12-06 12:00:00,8460.45,96.47,902.65,33.18,20.34,26.76,46.91,97.57,2.44
NSW1,2024-12-06 13:00:00,9204.32,145.0,908.95,33.75,20.2,26.98,45.05,97.5,2.65
NSW1,2024-12-06 14:00:00,10070.5,120.39,838.17,34.01,20.15,27.08,44.25,97.42,2.71
NSW1,2024-12-06 15:00:00,11391.09,300.01,673.8,34.18,20.19,27.18,43.93,97.32,2.64
NSW1,2024-12-06 16:00:00,11203.66,181.06,445.05,34.02,20.19,27.11,44.35,97.25,2.54
NSW1,2024-12-06 17:00:00,10894.66,207.48,290.25,33.06,20.01,26.54,46.28,97.19,2.43
NSW1,2024-12-06 18:00:00,10880.2,314.79,149.1,32.07,20.53,26.3,50.52,97.17,2.24
NSW1,2024-12-06 19:00:00,10487.12,196.24,36.88,30.3,21.75,26.02,60.25,97.19,1.6
NSW1,2024-12-06 20:00:00,10129.21,149.0,0.0,28.37,21.44,24.9,66.1,97.22,1.39
NSW1,2024-12-06 21:00:00,9511.6,181.62,0.0,27.39,21.5,24.45,70.25,97.23,1.8
NSW1,2024-12-06 22:00:00,9000.91,150.01,0.0,26.81,21.7,24.26,73.51,97.24,2.41
NSW1,2024-12-06 23:00:00,8393.64,186.78,0.0,26.42,21.8,24.11,75.67,97.19,3.01
NSW1,2024-12-07 00:00:00,7867.1,266.22,0.0,25.9,21.81,23.86,78.06,97.11,3.37
NSW1,2024-12-07 01:00:00,7380.84,126.64,0.0,25.44,21.75,23.6,79.91,97.02,3.48
NSW1,2024-12-07 02:00:00,6998.48,121.08,0.0,24.92,21.77,23.35,82.5,96.95,3.33
NSW1,2024-12-07 03:00:00,6897.42,107.04,0.0,24.19,22.02,23.11,87.51,96.96,2.41
NSW1,2024-12-07 04:00:00,6838.89,91.39,0.0,23.86,22.12,22.99,89.84,97.03,2.54
NSW1,2024-12-07 05:00:00,6957.63,79.5,0.0,23.43,22.21,22.82,92.71,97.01,2.32
NSW1,2024-12-07 06:00:00,6971.57,35.88,34.88,23.38,22.37,22.88,93.94,97.01,2.36
NSW1,2024-12-07 07:00:00,7328.08,1.0,115.72,24.2,22.7,23.45,91.2,97.02,3.33
NSW1,2024-12-07 08:00:00,7485.32,21.16,195.2,25.68,22.97,24.32,84.9,97.04,4.1
NSW1,2024-12-07 09:00:00,7784.34,9.5,269.5,26.98,22.7,24.84,77.38,97.03,4.76
NSW1,2024-12-07 10:00:00,7857.59,-28.01,391.95,28.46,22.49,25.48,70.02,97.02,5.44
NSW1,2024-12-07 11:00:00,8230.8,57.01,653.03,30.17,22.43,26.3,63.24,96.98,6.02
NSW1,2024-12-07 12:00:00,8079.53,64.72,733.25,30.77,22.29,26.53,60.58,96.91,6.24
NSW1,2024-12-07 13:00:00,8719.44,46.02,766.15,30.41,22.19,26.3,61.45,96.85,5.98
NSW1,2024-12-07 14:00:00,8137.71,77.39,711.8,30.41,22.32,26.36,61.93,96.78,5.58
NSW1,2024-12-07 15:00:00,8277.23,37.41,611.5,30.76,22.36,26.56,60.87,96.71,5.18
NSW1,2024-12-07 16:00:00,9111.18,83.82,478.73,30.52,22.39,26.46,61.82,96.66,4.54
NSW1,2024-12-07 17:00:00,9945.71,194.82,205.4,30.15,22.75,26.45,64.54,96.62,3.75
NSW1,2024-12-07 18:00:00,10240.55,282.16,169.27,29.37,23.45,26.41,70.42,96.61,2.62
NSW1,2024-12-07 19:00:00,10297.37,268.76,49.05,27.85,24.33,26.09,81.11,96.65,1.52
NSW1,2024-12-07 20:00:00,9997.45,157.6,0.0,26.09,23.89,24.99,87.6,96.7,1.14
NSW1,2024-12-07 21:00:00,9271.68,200.9,0.0,25.32,23.35,24.33,88.78,96.75,1.14
NSW1,2024-12-07 22:00:00,8649.91,130.0,0.0,24.52,22.78,23.65,89.88,96.77,1.07
NSW1,2024-12-07 23:00:00,8087.55,80.99,0.0,23.74,22.16,22.95,90.75,96.75,1.03
NSW1,2024-12-08 00:00:00,7653.18,66.89,0.0,23.06,21.65,22.36,91.67,96.73,1.09
NSW1,2024-12-08 01:00:00,7039.44,100.19,0.0,22.48,21.13,21.8,91.9,96.71,1.27
NSW1,2024-12-08 02:00:00,6738.05,135.78,0.0,21.69,20.47,21.08,92.67,96.7,1.55
NSW1,2024-12-08 03:00:00,6478.66,97.43,0.0,21.0,19.8,20.4,92.71,96.72,2.25
NSW1,2024-12-08 04:00:00,6384.92,87.81,0.0,20.1,18.9,19.5,92.73,96.77,2.72
NSW1,2024-12-08 05:00:00,6429.96,96.1,0.0,19.01,17.88,18.45,93.03,96.84,2.47
NSW1,2024-12-08 06:00:00,6326.97,40.99,94.5,18.56,17.19,17.88,91.61,96.93,2.91
NSW1,2024-12-08 07:00:00,6256.52,57.31,303.15,19.34,17.0,18.17,86.18,97.03,3.61
NSW1,2024-12-08 08:00:00,5933.18,56.98,534.4,20.88,16.01,18.45,73.63,97.12,4.33
NSW1,2024-12-08 09:00:00,5978.72,-30.77,749.12,22.35,14.33,18.34,60.44,97.19,4.66
NSW1,2024-12-08 10:00:00,6375.48,-20.36,928.5,23.47,12.18,17.82,49.13,97.22,4.6
