REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2024-12-22 14:00:00,4991.45,-31.01,TRADE
NSW1,2024-12-22 15:00:00,5838.63,-24.35,TRADE
NSW1,2024-12-22 16:00:00,7126.4,84.61,TRADE
NSW1,2024-12-22 17:00:00,8324.82,79.54,TRADE
NSW1,2024-12-22 18:00:00,9199.3,125.24,TRADE
NSW1,2024-12-22 19:00:00,9197.33,159.07,TRADE
NSW1,2024-12-22 20:00:00,9101.07,160.02,TRADE
NSW1,2024-12-22 21:00:00,8665.98,78.83,TRADE
NSW1,2024-12-22 22:00:00,8219.45,76.77,TRADE
NSW1,2024-12-22 23:00:00,7721.13,87.78,TRADE
NSW1,2024-12-23 00:00:00,7210.85,60.0,TRADE
NSW1,2024-12-23 01:00:00,6845.03,76.0,TRADE
NSW1,2024-12-23 02:00:00,6545.47,68.96,TRADE
NSW1,2024-12-23 03:00:00,6450.48,76.72,TRADE
NSW1,2024-12-23 04:00:00,6407.52,57.01,TRADE
NSW1,2024-12-23 05:00:00,6624.39,60.0,TRADE
NSW1,2024-12-23 06:00:00,6655.44,37.48,TRADE
NSW1,2024-12-23 07:00:00,6526.74,-28.35,TRADE
NSW1,2024-12-23 08:00:00,5928.35,-32.49,TRADE
NSW1,2024-12-23 09:00:00,5367.91,-33.35,TRADE
NSW1,2024-12-23 10:00:00,5285.66,-37.09,TRADE
NSW1,2024-12-23 11:00:00,4904.8,-37.64,TRADE
NSW1,2024-12-23 12:00:00,4737.61,-35.27,TRADE
NSW1,2024-12-23 13:00:00,4856.95,-34.83,TRADE
NSW1,2024-12-23 14:00:00,5022.79,-31.01,TRADE
NSW1,2024-12-23 15:00:00,5615.85,-26.6,TRADE
NSW1,2024-12-23 16:00:00,6540.73,37.54,TRADE
NSW1,2024-12-23 17:00:00,7615.8,63.18,TRADE
NSW1,2024-12-23 18:00:00,8329.55,28.3,TRADE
NSW1,2024-12-23 19:00:00,8240.32,21.71,TRADE
NSW1,2024-12-23 20:00:00,8148.45,29.93,TRADE
NSW1,2024-12-23 21:00:00,7735.91,18.92,TRADE
NSW1,2024-12-23 22:00:00,7457.59,66.24,TRADE
NSW1,2024-12-23 23:00:00,7161.08,60.56,TRADE
NSW1,2024-12-24 00:00:00,6857.46,60.41,TRADE
NSW1,2024-12-24 01:00:00,6396.22,76.0,TRADE
NSW1,2024-12-24 02:00:00,6119.58,69.73,TRADE
NSW1,2024-12-24 03:00:00,6058.4,76.72,TRADE
NSW1,2024-12-24 04:00:00,6099.59,76.0,TRADE
NSW1,2024-12-24 05:00:00,6359.65,76.77,TRADE
NSW1,2024-12-24 06:00:00,6286.57,8.25,TRADE
NSW1,2024-12-24 07:00:00,5764.19,-30.7,TRADE
NSW1,2024-12-24 08:00:00,4980.52,-35.63,TRADE
NSW1,2024-12-24 09:00:00,4312.57,-30.0,TRADE
NSW1,2024-12-24 10:00:00,3887.35,-37.49,TRADE
NSW1,2024-12-24 11:00:00,3701.71,-36.9,TRADE
NSW1,2024-12-24 12:00:00,3628.98,-36.19,TRADE
NSW1,2024-12-24 13:00:00,3557.4,-35.29,TRADE
NSW1,2024-12-24 14:00:00,3733.98,-34.44,TRADE
NSW1,2024-12-24 15:00:00,4420.98,-32.01,TRADE
NSW1,2024-12-24 16:00:00,5511.96,-30.0,TRADE
NSW1,2024-12-24 17:00:00,6813.81,81.96,TRADE
NSW1,2024-12-24 18:00:00,7550.29,86.64,TRADE
NSW1,2024-12-24 19:00:00,7570.79,92.07,TRADE
NSW1,2024-12-24 20:00:00,7450.65,87.2,TRADE
NSW1,2024-12-24 21:00:00,7289.7,85.54,TRADE
NSW1,2024-12-24 22:00:00,7226.87,87.51,TRADE
NSW1,2024-12-24 23:00:00,7024.68,100.0,TRADE
NSW1,2024-12-25 00:00:00,6632.92,88.0,TRADE
NSW1,2024-12-25 01:00:00,6259.32,77.94,TRADE
NSW1,2024-12-25 02:00:00,5869.26,76.72,TRADE
NSW1,2024-12-25 03:00:00,5640.41,76.0,TRADE
NSW1,2024-12-25 04:00:00,5643.17,76.72,TRADE
NSW1,2024-12-25 05:00:00,5644.4,76.0,TRADE
NSW1,2024-12-25 06:00:00,5486.52,-15.0,TRADE
NSW1,2024-12-25 07:00:00,5074.72,-32.36,TRADE
NSW1,2024-12-25 08:00:00,4311.94,-44.65,TRADE
NSW1,2024-12-25 09:00:00,3786.05,-41.37,TRADE
NSW1,2024-12-25 10:00:00,3578.06,-45.01,TRADE
NSW1,2024-12-25 11:00:00,3473.3,-46.52,TRADE
NSW1,2024-12-25 12:00:00,3337.15,-43.54,TRADE
NSW1,2024-12-25 13:00:00,3423.0,-44.38,TRADE
NSW1,2024-12-25 14:00:00,3897.89,-40.0,TRADE
NSW1,2024-12-25 15:00:00,4641.61,-35.63,TRADE
NSW1,2024-12-25 16:00:00,5765.67,121.72,TRADE
NSW1,2024-12-25 17:00:00,6891.01,160.02,TRADE
NSW1,2024-12-25 18:00:00,7545.75,100.0,TRADE
NSW1,2024-12-25 19:00:00,7531.63,113.74,TRADE
NSW1,2024-12-25 20:00:00,7584.43,95.33,TRADE
NSW1,2024-12-25 21:00:00,7365.21,83.82,TRADE
NSW1,2024-12-25 22:00:00,7179.01,78.38,TRADE
NSW1,2024-12-25 23:00:00,6847.56,71.07,TRADE
NSW1,2024-12-26 00:00:00,6520.36,76.0,TRADE
NSW1,2024-12-26 01:00:00,6025.66,57.01,TRADE
NSW1,2024-12-26 02:00:00,5785.43,57.2,TRADE
NSW1,2024-12-26 03:00:00,5674.9,58.01,TRADE
NSW1,2024-12-26 04:00:00,5640.54,75.9,TRADE
NSW1,2024-12-26 05:00:00,5656.45,76.0,TRADE
NSW1,2024-12-26 06:00:00,5512.99,-33.0,TRADE
NSW1,2024-12-26 07:00:00,5158.62,-37.57,TRADE
NSW1,2024-12-26 08:00:00,4643.09,-38.03,TRADE
NSW1,2024-12-26 09:00:00,4109.29,-38.8,TRADE
NSW1,2024-12-26 10:00:00,4064.86,-36.22,TRADE
NSW1,2024-12-26 11:00:00,4132.67,-35.81,TRADE
NSW1,2024-12-26 12:00:00,4377.33,-32.0,TRADE
NSW1,2024-12-26 13:00:00,4666.27,-31.44,TRADE
NSW1,2024-12-26 14:00:00,5211.18,-14.99,TRADE
NSW1,2024-12-26 15:00:00,6149.46,-1.28,TRADE
NSW1,2024-12-26 16:00:00,7294.33,37.67,TRADE
NSW1,2024-12-26 17:00:00,8570.84,84.15,TRADE
NSW1,2024-12-26 18:00:00,9143.86,130.01,TRADE
NSW1,2024-12-26 19:00:00,9206.98,90.76,TRADE
NSW1,2024-12-26 20:00:00,8858.97,64.64,TRADE
NSW1,2024-12-26 21:00:00,8378.55,-3.8,TRADE
NSW1,2024-12-26 22:00:00,7947.89,51.58,TRADE
NSW1,2024-12-26 23:00:00,7595.18,63.72,TRADE
NSW1,2024-12-27 00:00:00,7050.59,71.33,TRADE
NSW1,2024-12-27 01:00:00,6598.93,56.98,TRADE
NSW1,2024-12-27 02:00:00,6207.72,52.28,TRADE
NSW1,2024-12-27 03:00:00,6028.38,43.58,TRADE
NSW1,2024-12-27 04:00:00,6031.71,54.47,TRADE
NSW1,2024-12-27 05:00:00,6186.65,56.98,TRADE
NSW1,2024-12-27 06:00:00,6472.05,14.56,TRADE
NSW1,2024-12-27 07:00:00,6846.68,-33.63,TRADE
NSW1,2024-12-27 08:00:00,6722.24,-37.35,TRADE
NSW1,2024-12-27 09:00:00,5495.83,-41.58,TRADE
NSW1,2024-12-27 10:00:00,5197.91,-44.63,TRADE
NSW1,2024-12-27 11:00:00,5442.21,-39.51,TRADE
NSW1,2024-12-27 12:00:00,6028.66,-37.29,TRADE
NSW1,2024-12-27 13:00:00,6735.09,-38.48,TRADE
NSW1,2024-12-27 14:00:00,8126.44,284.96,TRADE
NSW1,2024-12-27 15:00:00,9424.34,-27.42,TRADE
NSW1,2024-12-27 16:00:00,9864.63,84.8,TRADE
NSW1,2024-12-27 17:00:00,10166.62,2.38,TRADE
NSW1,2024-12-27 18:00:00,9986.36,24.57,TRADE
NSW1,2024-12-27 19:00:00,9348.25,99.79,TRADE
NSW1,2024-12-27 20:00:00,8948.22,113.29,TRADE
NSW1,2024-12-27 21:00:00,8275.21,90.46,TRADE
NSW1,2024-12-27 22:00:00,7914.51,87.35,TRADE
NSW1,2024-12-27 23:00:00,7523.56,87.51,TRADE
NSW1,2024-12-28 00:00:00,7149.17,79.45,TRADE
NSW1,2024-12-28 01:00:00,6679.23,85.34,TRADE
NSW1,2024-12-28 02:00:00,6385.51,87.5,TRADE
NSW1,2024-12-28 03:00:00,6172.63,86.09,TRADE
NSW1,2024-12-28 04:00:00,6118.87,85.75,TRADE
NSW1,2024-12-28 05:00:00,6143.81,79.9,TRADE
NSW1,2024-12-28 06:00:00,6010.58,38.4,TRADE
NSW1,2024-12-28 07:00:00,5682.66,-18.72,TRADE
NSW1,2024-12-28 08:00:00,5610.79,35.05,TRADE
NSW1,2024-12-28 09:00:00,4951.34,-30.51,TRADE
NSW1,2024-12-28 10:00:00,4816.28,-34.2,TRADE
NSW1,2024-12-28 11:00:00,4685.53,-35.2,TRADE
NSW1,2024-12-28 12:00:00,4861.02,-33.47,TRADE
NSW1,2024-12-28 13:00:00,4508.0,-32.3,TRADE
NSW1,2024-12-28 14:00:00,4554.54,-33.0,TRADE
NSW1,2024-12-28 15:00:00,5201.57,-26.56,TRADE
NSW1,2024-12-28 16:00:00,6213.97,60.0,TRADE
NSW1,2024-12-28 17:00:00,7334.66,-4.33,TRADE
NSW1,2024-12-28 18:00:00,8191.94,26.24,TRADE
NSW1,2024-12-28 19:00:00,8233.97,135.03,TRADE
NSW1,2024-12-28 20:00:00,8235.2,82.54,TRADE
NSW1,2024-12-28 21:00:00,7751.0,84.12,TRADE
NSW1,2024-12-28 22:00:00,7558.18,83.5,TRADE
NSW1,2024-12-28 23:00:00,7147.41,85.0,TRADE
NSW1,2024-12-29 00:00:00,6928.66,86.04,TRADE
NSW1,2024-12-29 01:00:00,6476.91,86.35,TRADE
NSW1,2024-12-29 02:00:00,6198.2,85.0,TRADE
NSW1,2024-12-29 03:00:00,6048.7,85.0,TRADE
NSW1,2024-12-29 04:00:00,6018.2,85.0,TRADE
NSW1,2024-12-29 05:00:00,6012.96,85.0,TRADE
NSW1,2024-12-29 06:00:00,5766.09,9.76,TRADE
NSW1,2024-12-29 07:00:00,5208.37,-30.39,TRADE
NSW1,2024-12-29 08:00:00,4741.53,-28.58,TRADE
NSW1,2024-12-29 09:00:00,4215.27,-33.0,TRADE
NSW1,2024-12-29 10:00:00,3871.73,-33.0,TRADE
NSW1,2024-12-29 11:00:00,3848.92,-33.0,TRADE
NSW1,2024-12-29 12:00:00,3940.7,-33.0,TRADE
NSW1,2024-12-29 13:00:00,4051.46,-33.0,TRADE
NSW1,2024-12-29 14:00:00,4611.1,-27.58,TRADE
NSW1,2024-12-29 15:00:00,5405.44,41.0,TRADE
NSW1,2024-12-29 16:00:00,6635.09,48.63,TRADE
NSW1,2024-12-29 17:00:00,7781.04,39.69,TRADE
NSW1,2024-12-29 18:00:00,8456.33,81.87,TRADE
NSW1,2024-12-29 19:00:00,8411.1,107.52,TRADE
NSW1,2024-12-29 20:00:00,8326.05,87.5,TRADE
NSW1,2024-12-29 21:00:00,7934.73,72.04,TRADE
NSW1,2024-12-29 22:00:00,7627.89,82.36,TRADE
NSW1,2024-12-29 23:00:00,7215.67,76.72,TRADE
NSW1,2024-12-30 00:00:00,6843.22,77.35,TRADE
NSW1,2024-12-30 01:00:00,6490.12,76.72,TRADE
NSW1,2024-12-30 02:00:00,6278.06,80.08,TRADE
NSW1,2024-12-30 03:00:00,6183.15,85.0,TRADE
NSW1,2024-12-30 04:00:00,6174.32,85.0,TRADE
NSW1,2024-12-30 05:00:00,6396.81,87.79,TRADE
NSW1,2024-12-30 06:00:00,6348.78,74.05,TRADE
NSW1,2024-12-30 07:00:00,6118.59,0.0,TRADE
NSW1,2024-12-30 08:00:00,5931.26,35.05,TRADE
NSW1,2024-12-30 09:00:00,5999.21,35.05,TRADE
NSW1,2024-12-30 10:00:00,5698.68,35.05,TRADE
NSW1,2024-12-30 11:00:00,5382.96,49.67,TRADE
NSW1,2024-12-30 12:00:00,5431.84,53.68,TRADE
NSW1,2024-12-30 13:00:00,5232.52,-28.04,TRADE
NSW1,2024-12-30 14:00:00,5577.18,69.3,TRADE
NSW1,2024-12-30 15:00:00,6272.92,92.42,TRADE
NSW1,2024-12-30 16:00:00,7396.46,90.07,TRADE
NSW1,2024-12-30 17:00:00,8503.0,87.52,TRADE
NSW1,2024-12-30 18:00:00,8894.57,100.01,TRADE
NSW1,2024-12-30 19:00:00,8900.28,150.61,TRADE
NSW1,2024-12-30 20:00:00,8695.29,144.29,TRADE
NSW1,2024-12-30 21:00:00,8253.6,97.72,TRADE
NSW1,2024-12-30 22:00:00,7889.3,97.44,TRADE
NSW1,2024-12-30 23:00:00,7603.98,132.91,TRADE
NSW1,2024-12-31 00:00:00,7187.17,135.72,TRADE
NSW1,2024-12-31 01:00:00,6754.92,130.55,TRADE
NSW1,2024-12-31 02:00:00,6462.31,105.74,TRADE
NSW1,2024-12-31 03:00:00,6301.24,132.0,TRADE
NSW1,2024-12-31 04:00:00,6331.51,130.05,TRADE
NSW1,2024-12-31 05:00:00,6495.69,105.74,TRADE
NSW1,2024-12-31 06:00:00,6482.93,75.24,TRADE
NSW1,2024-12-31 07:00:00,6470.73,11.95,TRADE
NSW1,2024-12-31 08:00:00,6344.21,-31.01,TRADE
NSW1,2024-12-31 09:00:00,6117.01,20.0,TRADE
NSW1,2024-12-31 10:00:00,5963.94,0.28,TRADE
NSW1,2024-12-31 11:00:00,5496.87,-36.77,TRADE
NSW1,2024-12-31 12:00:00,5798.73,6.46,TRADE
NSW1,2024-12-31 13:00:00,6207.35,-33.0,TRADE
NSW1,2024-12-31 14:00:00,6688.17,45.18,TRADE
NSW1,2024-12-31 15:00:00,7225.07,127.92,TRADE
NSW1,2024-12-31 16:00:00,8318.12,130.02,TRADE
NSW1,2024-12-31 17:00:00,8212.14,75.58,TRADE
NSW1,2024-12-31 18:00:00,8325.29,50.63,TRADE
NSW1,2024-12-31 19:00:00,8222.47,110.86,TRADE
NSW1,2024-12-31 20:00:00,8136.31,84.16,TRADE
NSW1,2024-12-31 21:00:00,7826.03,87.5,TRADE
NSW1,2024-12-31 22:00:00,7785.02,105.74,TRADE
NSW1,2024-12-31 23:00:00,7532.15,111.52,TRADE
NSW1,2025-01-01 00:00:00,7307.3,127.22,TRADE
NSW1,2025-01-01 01:00:00,6970.56,116.72,TRADE
NSW1,2025-01-01 02:00:00,6590.09,104.5,TRADE
NSW1,2025-01-01 03:00:00,6297.55,102.58,TRADE
NSW1,2025-01-01 04:00:00,6229.77,102.82,TRADE
NSW1,2025-01-01 05:00:00,6159.93,102.02,TRADE
NSW1,2025-01-01 06:00:00,5869.68,55.19,TRADE
NSW1,2025-01-01 07:00:00,5469.43,-25.01,TRADE
NSW1,2025-01-01 08:00:00,5123.15,-30.32,TRADE
NSW1,2025-01-01 09:00:00,4667.63,-33.0,TRADE
NSW1,2025-01-01 10:00:00,4678.6,-33.0,TRADE
NSW1,2025-01-01 11:00:00,5148.08,-33.0,TRADE
NSW1,2025-01-01 12:00:00,5161.7,-31.18,TRADE
NSW1,2025-01-01 13:00:00,5332.4,-21.42,TRADE
NSW1,2025-01-01 14:00:00,6141.36,85.0,TRADE
NSW1,2025-01-01 15:00:00,7168.53,108.86,TRADE
NSW1,2025-01-01 16:00:00,7943.78,130.01,TRADE
NSW1,2025-01-01 17:00:00,8979.48,130.01,TRADE
NSW1,2025-01-01 18:00:00,9401.56,121.24,TRADE
NSW1,2025-01-01 19:00:00,9243.13,160.16,TRADE
NSW1,2025-01-01 20:00:00,8907.48,75.1,TRADE
NSW1,2025-01-01 21:00:00,8426.94,68.7,TRADE
NSW1,2025-01-01 22:00:00,8041.51,67.46,TRADE
NSW1,2025-01-01 23:00:00,7608.61,71.48,TRADE
NSW1,2025-01-02 00:00:00,7280.1,88.79,TRADE
NSW1,2025-01-02 01:00:00,6729.52,76.0,TRADE
NSW1,2025-01-02 02:00:00,6443.47,75.9,TRADE
NSW1,2025-01-02 03:00:00,6270.93,76.0,TRADE
NSW1,2025-01-02 04:00:00,6232.95,76.0,TRADE
NSW1,2025-01-02 05:00:00,6454.94,76.0,TRADE
NSW1,2025-01-02 06:00:00,6520.85,0.53,TRADE
NSW1,2025-01-02 07:00:00,6864.44,56.98,TRADE
NSW1,2025-01-02 08:00:00,6871.39,57.01,TRADE
NSW1,2025-01-02 09:00:00,6754.58,50.31,TRADE
NSW1,2025-01-02 10:00:00,6804.7,1.0,TRADE
NSW1,2025-01-02 11:00:00,7037.14,57.01,TRADE
NSW1,2025-01-02 12:00:00,6825.08,-34.79,TRADE
NSW1,2025-01-02 13:00:00,6554.4,-32.45,TRADE
NSW1,2025-01-02 14:00:00,6762.1,56.98,TRADE
NSW1,2025-01-02 15:00:00,6867.33,33.36,TRADE
NSW1,2025-01-02 16:00:00,7366.76,76.0,TRADE
NSW1,2025-01-02 17:00:00,7740.84,56.98,TRADE
NSW1,2025-01-02 18:00:00,8008.26,56.33,TRADE
NSW1,2025-01-02 19:00:00,7948.07,100.01,TRADE
NSW1,2025-01-02 20:00:00,7794.24,76.92,TRADE
NSW1,2025-01-02 21:00:00,7418.47,76.72,TRADE
NSW1,2025-01-02 22:00:00,7331.15,81.15,TRADE
NSW1,2025-01-02 23:00:00,7053.09,76.72,TRADE
NSW1,2025-01-03 00:00:00,6765.03,77.63,TRADE
NSW1,2025-01-03 01:00:00,6369.16,76.72,TRADE
NSW1,2025-01-03 02:00:00,6096.16,76.02,TRADE
NSW1,2025-01-03 03:00:00,6064.57,76.72,TRADE
NSW1,2025-01-03 04:00:00,6095.86,76.72,TRADE
NSW1,2025-01-03 05:00:00,6312.67,76.72,TRADE
NSW1,2025-01-03 06:00:00,6380.38,43.89,TRADE
NSW1,2025-01-03 07:00:00,6338.24,-33.0,TRADE
NSW1,2025-01-03 08:00:00,6670.97,160.02,TRADE
NSW1,2025-01-03 09:00:00,6144.31,-6.21,TRADE
NSW1,2025-01-03 10:00:00,6192.99,36.0,TRADE
NSW1,2025-01-03 11:00:00,5977.86,-33.0,TRADE
NSW1,2025-01-03 12:00:00,5514.8,-35.43,TRADE
NSW1,2025-01-03 13:00:00,5733.27,-23.38,TRADE
NSW1,2025-01-03 14:00:00,6069.16,-20.19,TRADE
NSW1,2025-01-03 15:00:00,6320.16,-32.09,TRADE
NSW1,2025-01-03 16:00:00,7020.54,-25.76,TRADE
NSW1,2025-01-03 17:00:00,7847.65,87.57,TRADE
NSW1,2025-01-03 18:00:00,8171.29,150.04,TRADE
NSW1,2025-01-03 19:00:00,8144.46,232.05,TRADE
NSW1,2025-01-03 20:00:00,8052.03,133.99,TRADE
NSW1,2025-01-03 21:00:00,7772.43,126.98,TRADE
NSW1,2025-01-03 22:00:00,7677.75,104.5,TRADE
NSW1,2025-01-03 23:00:00,7377.01,106.75,TRADE
NSW1,2025-01-04 00:00:00,7020.19,87.5,TRADE
NSW1,2025-01-04 01:00:00,6579.9,91.16,TRADE
NSW1,2025-01-04 02:00:00,6310.33,88.82,TRADE
NSW1,2025-01-04 03:00:00,6211.35,88.38,TRADE
NSW1,2025-01-04 04:00:00,6227.33,87.63,TRADE
NSW1,2025-01-04 05:00:00,6193.15,91.9,TRADE
NSW1,2025-01-04 06:00:00,5963.73,4.64,TRADE
NSW1,2025-01-04 07:00:00,5704.76,-29.05,TRADE
NSW1,2025-01-04 08:00:00,5251.82,-28.75,TRADE
NSW1,2025-01-04 09:00:00,4846.03,-33.58,TRADE
NSW1,2025-01-04 10:00:00,4491.23,-37.91,TRADE
NSW1,2025-01-04 11:00:00,4452.17,-35.92,TRADE
NSW1,2025-01-04 12:00:00,4680.31,-6.7,TRADE
NSW1,2025-01-04 13:00:00,5157.81,41.89,TRADE
NSW1,2025-01-04 14:00:00,5809.3,34.01,TRADE
NSW1,2025-01-04 15:00:00,6890.04,0.0,TRADE
NSW1,2025-01-04 16:00:00,8239.96,114.14,TRADE
NSW1,2025-01-04 17:00:00,8884.17,76.0,TRADE
NSW1,2025-01-04 18:00:00,8884.98,136.97,TRADE
NSW1,2025-01-04 19:00:00,8694.38,156.36,TRADE
NSW1,2025-01-04 20:00:00,8646.52,148.0,TRADE
NSW1,2025-01-04 21:00:00,8212.34,133.48,TRADE
NSW1,2025-01-04 22:00:00,7906.97,119.09,TRADE
NSW1,2025-01-04 23:00:00,7481.85,111.0,TRADE
NSW1,2025-01-05 00:00:00,7102.03,96.9,TRADE
NSW1,2025-01-05 01:00:00,6645.31,87.5,TRADE
NSW1,2025-01-05 02:00:00,6295.64,87.5,TRADE
NSW1,2025-01-05 03:00:00,6237.1,96.13,TRADE
NSW1,2025-01-05 04:00:00,6101.38,86.43,TRADE
NSW1,2025-01-05 05:00:00,6151.61,87.5,TRADE
NSW1,2025-01-05 06:00:00,5864.96,13.03,TRADE
NSW1,2025-01-05 07:00:00,5595.62,8.46,TRADE
NSW1,2025-01-05 08:00:00,5336.04,56.98,TRADE
NSW1,2025-01-05 09:00:00,5030.61,-38.99,TRADE
NSW1,2025-01-05 10:00:00,4727.66,-41.14,TRADE
NSW1,2025-01-05 11:00:00,5061.26,-35.99,TRADE
NSW1,2025-01-05 12:00:00,5713.23,8.59,TRADE
NSW1,2025-01-05 13:00:00,6417.74,57.01,TRADE
NSW1,2025-01-05 14:00:00,7672.6,85.0,TRADE
NSW1,2025-01-05 15:00:00,9342.9,160.38,TRADE
NSW1,2025-01-05 16:00:00,9365.78,-15.77,TRADE
NSW1,2025-01-05 17:00:00,9497.59,95.7,TRADE
NSW1,2025-01-05 18:00:00,9810.35,130.66,TRADE
NSW1,2025-01-05 19:00:00,9379.93,155.59,TRADE
NSW1,2025-01-05 20:00:00,9149.16,155.36,TRADE
NSW1,2025-01-05 21:00:00,8639.59,115.18,TRADE
NSW1,2025-01-05 22:00:00,8156.73,102.06,TRADE
NSW1,2025-01-05 23:00:00,7647.71,102.05,TRADE
NSW1,2025-01-06 00:00:00,7285.63,83.02,TRADE
NSW1,2025-01-06 01:00:00,6857.51,76.72,TRADE
NSW1,2025-01-06 02:00:00,6548.71,91.81,TRADE
NSW1,2025-01-06 03:00:00,6459.05,98.84,TRADE
NSW1,2025-01-06 04:00:00,6481.46,102.02,TRADE
NSW1,2025-01-06 05:00:00,6839.15,92.24,TRADE
NSW1,2025-01-06 06:00:00,7169.45,76.72,TRADE
NSW1,2025-01-06 07:00:00,7243.24,57.01,TRADE
NSW1,2025-01-06 08:00:00,7110.07,75.9,TRADE
NSW1,2025-01-06 09:00:00,7033.81,87.5,TRADE
NSW1,2025-01-06 10:00:00,7131.3,56.98,TRADE
NSW1,2025-01-06 11:00:00,7264.39,0.0,TRADE
NSW1,2025-01-06 12:00:00,7793.66,56.98,TRADE
NSW1,2025-01-06 13:00:00,8468.03,84.95,TRADE
NSW1,2025-01-06 14:00:00,9562.16,42.99,TRADE
NSW1,2025-01-06 15:00:00,10603.41,160.02,TRADE
NSW1,2025-01-06 16:00:00,10622.66,100.0,TRADE
NSW1,2025-01-06 17:00:00,10839.39,100.0,TRADE
NSW1,2025-01-06 18:00:00,10745.13,130.01,TRADE
NSW1,2025-01-06 19:00:00,10221.41,171.92,TRADE
NSW1,2025-01-06 20:00:00,9723.07,109.25,TRADE
NSW1,2025-01-06 21:00:00,8921.58,87.51,TRADE
NSW1,2025-01-06 22:00:00,8481.05,76.77,TRADE
NSW1,2025-01-06 23:00:00,7915.1,85.0,TRADE
NSW1,2025-01-07 00:00:00,7515.0,75.9,TRADE
NSW1,2025-01-07 01:00:00,7006.82,84.77,TRADE
NSW1,2025-01-07 02:00:00,6708.7,84.57,TRADE
NSW1,2025-01-07 03:00:00,6569.45,85.38,TRADE
NSW1,2025-01-07 04:00:00,6576.41,75.9,TRADE
NSW1,2025-01-07 05:00:00,6916.6,84.99,TRADE
NSW1,2025-01-07 06:00:00,7309.61,36.0,TRADE
NSW1,2025-01-07 07:00:00,7751.14,57.01,TRADE
NSW1,2025-01-07 08:00:00,7887.47,76.0,TRADE
NSW1,2025-01-07 09:00:00,7869.74,56.98,TRADE
NSW1,2025-01-07 10:00:00,7760.52,57.01,TRADE
NSW1,2025-01-07 11:00:00,7624.69,75.9,TRADE
NSW1,2025-01-07 12:00:00,7643.97,70.34,TRADE
NSW1,2025-01-07 13:00:00,7366.92,75.9,TRADE
NSW1,2025-01-07 14:00:00,7099.22,-31.62,TRADE
NSW1,2025-01-07 15:00:00,7567.3,57.01,TRADE
NSW1,2025-01-07 16:00:00,7797.82,-25.01,TRADE
NSW1,2025-01-07 17:00:00,8027.54,49.26,TRADE
NSW1,2025-01-07 18:00:00,8069.99,77.76,TRADE
NSW1,2025-01-07 19:00:00,7923.61,60.0,TRADE
NSW1,2025-01-07 20:00:00,7805.86,72.41,TRADE
NSW1,2025-01-07 21:00:00,7471.06,57.01,TRADE
NSW1,2025-01-07 22:00:00,7227.65,57.01,TRADE
NSW1,2025-01-07 23:00:00,7071.31,75.9,TRADE
NSW1,2025-01-08 00:00:00,6869.14,76.0,TRADE
NSW1,2025-01-08 01:00:00,6368.75,70.56,TRADE
NSW1,2025-01-08 02:00:00,6174.39,56.98,TRADE
NSW1,2025-01-08 03:00:00,6007.77,56.98,TRADE
NSW1,2025-01-08 04:00:00,6135.5,76.0,TRADE
NSW1,2025-01-08 05:00:00,6486.8,76.0,TRADE
NSW1,2025-01-08 06:00:00,6861.94,26.6,TRADE
NSW1,2025-01-08 07:00:00,7158.99,35.88,TRADE
NSW1,2025-01-08 08:00:00,7064.55,36.0,TRADE
NSW1,2025-01-08 09:00:00,6839.77,57.01,TRADE
NSW1,2025-01-08 10:00:00,6554.52,20.0,TRADE
NSW1,2025-01-08 11:00:00,6761.51,75.9,TRADE
NSW1,2025-01-08 12:00:00,6753.69,45.93,TRADE
NSW1,2025-01-08 13:00:00,6696.67,36.0,TRADE
NSW1,2025-01-08 14:00:00,6800.05,36.0,TRADE
NSW1,2025-01-08 15:00:00,6863.91,-27.99,TRADE
NSW1,2025-01-08 16:00:00,7313.19,-25.01,TRADE
NSW1,2025-01-08 17:00:00,7703.73,20.0,TRADE
NSW1,2025-01-08 18:00:00,7948.75,93.09,TRADE
NSW1,2025-01-08 19:00:00,7970.49,130.5,TRADE
NSW1,2025-01-08 20:00:00,7938.85,87.5,TRADE
NSW1,2025-01-08 21:00:00,7546.07,76.0,TRADE
NSW1,2025-01-08 22:00:00,7396.92,71.64,TRADE
NSW1,2025-01-08 23:00:00,7213.84,77.87,TRADE
NSW1,2025-01-09 00:00:00,6906.36,84.0,TRADE
NSW1,2025-01-09 01:00:00,6488.13,76.0,TRADE
NSW1,2025-01-09 02:00:00,6272.76,76.0,TRADE
NSW1,2025-01-09 03:00:00,6149.66,98.88,TRADE
NSW1,2025-01-09 04:00:00,6187.75,102.02,TRADE
NSW1,2025-01-09 05:00:00,6531.38,120.74,TRADE
NSW1,2025-01-09 06:00:00,6682.16,68.39,TRADE
NSW1,2025-01-09 07:00:00,6783.75,-17.12,TRADE
NSW1,2025-01-09 08:00:00,6592.97,57.01,TRADE
NSW1,2025-01-09 09:00:00,6000.81,18.88,TRADE
NSW1,2025-01-09 10:00:00,6313.17,19.78,TRADE
NSW1,2025-01-09 11:00:00,5981.49,45.45,TRADE
NSW1,2025-01-09 12:00:00,6252.57,57.01,TRADE
NSW1,2025-01-09 13:00:00,6360.65,76.0,TRADE
NSW1,2025-01-09 14:00:00,6459.09,58.29,TRADE
